CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions,Likes,Shares,ROI_Percentage,CPA
CMP2810,New Product Launch,2026-01-04,2026-02-10,Event,29504.43,968,261,132947.88,3542,67470,4212,2485,350.6,113.04
CMP2811,Referral Push,2025-08-12,2025-08-21,Email,7160.0,2112,293,103621.15,16011,28208,1517,2035,1347.22,24.44
CMP2812,Flash Sale Campaign,2026-03-23,2026-05-05,Influencer,8448.71,1000,121,32760.09,3698,115814,4479,328,287.75,69.82
CMP2813,Customer Retention Program,2026-01-21,2026-02-07,Influencer,10373.36,5720,1088,259409.25,22970,244605,9443,54,2400.73,9.53
CMP2814,New Product Launch,2025-11-11,2025-12-06,Email,6217.5,769,162,59926.8,4983,109221,3341,2122,863.84,38.38
CMP2815,Influencer Buzz,2025-09-25,2025-10-06,Social Media,14730.29,5663,1077,677534.84,42034,51684,7992,1107,4499.6,13.68
CMP2816,New Product Launch,2025-06-27,2025-07-29,Email,2641.19,265,10,3757.12,1024,164656,1372,1082,42.25,264.12
CMP2817,Brand Awareness Drive,2025-12-16,2025-12-26,Email,4421.1,3268,405,272498.07,13953,179749,8661,1082,6063.58,10.92
CMP2818,Referral Push,2025-08-28,2025-10-03,Social Media,7150.33,1558,271,165528.49,8397,246700,6909,1060,2214.98,26.38
CMP2819,Event Outreach,2025-12-10,2026-01-15,Influencer,18588.73,2465,803,453640.46,16324,223266,6125,2709,2340.41,23.15
CMP2820,Referral Push,2025-06-25,2025-08-04,Email,6715.33,1122,55,35925.55,19218,169627,2835,2372,434.98,122.1
CMP2821,Social Media Hype,2025-07-07,2025-07-14,Email,3341.65,3269,974,253078.98,15390,192846,3969,1498,7473.47,3.43
CMP2822,Influencer Buzz,2025-12-17,2025-12-26,Email,7295.98,1389,448,104070.95,8625,69740,543,1633,1326.41,16.29
CMP2823,Black Friday Promo,2026-04-07,2026-05-12,Influencer,5445.06,7176,2253,1483532.67,31867,232101,3098,761,27145.48,2.42
CMP2824,Influencer Buzz,2025-12-08,2026-01-14,Email,6432.71,249,43,14928.0,1029,171037,3672,2067,132.06,149.6
CMP2825,Customer Retention Program,2025-10-27,2025-12-11,Social Media,7033.74,3177,303,56018.39,16451,443965,8538,2850,696.42,23.21
CMP2826,Flash Sale Campaign,2026-01-24,2026-03-02,Event,8035.03,718,215,93314.53,2743,46276,2377,493,1061.35,37.37
CMP2827,Lead Booster,2025-12-31,2026-01-10,Email,5535.38,3461,950,312467.43,14347,157071,7354,131,5544.91,5.83
CMP2828,Influencer Buzz,2025-11-28,2025-12-18,Influencer,21778.72,6586,1415,899535.87,27359,56557,342,1953,4030.34,15.39
CMP2829,Mega Discount Drive,2026-03-05,2026-04-18,Influencer,20334.75,1363,288,51562.86,6248,286846,2066,2311,153.57,70.61
CMP2830,New Product Launch,2025-12-12,2026-01-08,Influencer,20452.3,2278,605,248663.44,31385,142358,5145,2511,1115.82,33.81
CMP2831,Referral Push,2025-08-07,2025-09-08,Email,2104.15,3655,1225,769608.07,19877,64066,3989,1348,36475.72,1.72
CMP2832,Referral Push,2026-04-04,2026-05-19,Social Media,3468.41,10296,3532,2459006.73,53796,238110,9910,745,70797.23,0.98
CMP2833,Festive Bonanza,2026-03-23,2026-04-20,Event,15163.59,663,132,32784.01,2217,53216,9298,2109,116.2,114.88
CMP2834,Lead Booster,2025-10-01,2025-10-23,Social Media,11065.87,10641,2840,1175878.89,48464,460417,6887,1941,10526.18,3.9
CMP2835,Holiday Campaign,2025-05-14,2025-06-14,Event,48015.47,420,58,25493.15,1916,40530,948,431,-46.91,827.85
CMP2836,Influencer Buzz,2025-09-18,2025-11-01,Influencer,23025.05,938,88,9570.57,7104,287912,7898,232,-58.43,261.65
CMP2837,Event Outreach,2026-03-14,2026-03-30,Event,34124.86,1013,96,39786.35,3755,10574,8580,2633,16.59,355.47
CMP2838,Event Outreach,2025-06-14,2025-07-20,Influencer,13042.22,2372,385,238497.35,11853,297186,4949,1235,1728.66,33.88
CMP2839,Social Media Hype,2026-02-05,2026-03-04,Social Media,10586.67,2864,551,159847.87,32992,60087,9356,763,1409.9,19.21
CMP2840,Brand Awareness Drive,2026-01-06,2026-01-30,Social Media,2978.41,489,107,48353.44,3143,333030,6405,461,1523.46,27.84
CMP2841,New Product Launch,2026-01-08,2026-02-09,Event,12694.56,67,20,3088.58,371,78068,1030,2613,-75.67,634.73
CMP2842,Customer Retention Program,2025-08-09,2025-09-11,Influencer,18450.36,2275,305,143573.48,19390,158706,3112,2639,678.16,60.49
CMP2843,Referral Push,2025-10-30,2025-12-09,Event,45699.58,82,22,14451.29,1563,15646,2436,1231,-68.38,2077.25
CMP2844,New Product Launch,2025-11-19,2025-12-09,Event,32656.84,398,70,13526.56,1379,16799,4462,2344,-58.58,466.53
CMP2845,Black Friday Promo,2025-12-05,2025-12-15,Influencer,17200.9,87,23,6378.17,1050,255331,5151,182,-62.92,747.87
CMP2846,Email Re-engagement,2025-11-09,2025-11-30,Event,18001.21,1132,320,80830.86,4464,15375,366,1005,349.03,56.25
CMP2847,Social Media Hype,2025-12-02,2025-12-26,Influencer,7377.13,3776,559,183374.79,33663,256857,2594,819,2385.72,13.2
CMP2848,New Product Launch,2025-09-07,2025-10-11,Social Media,6955.07,6712,1543,394848.09,33382,472994,1307,539,5577.13,4.51
CMP2849,Email Re-engagement,2026-03-05,2026-03-31,Event,48615.0,285,95,38489.21,1205,27830,3123,689,-20.83,511.74
CMP2850,Influencer Buzz,2026-02-24,2026-03-11,Social Media,6989.81,2263,754,251136.65,7762,258747,3198,1422,3492.9,9.27
CMP2851,Influencer Buzz,2026-03-20,2026-05-03,Influencer,16759.75,1966,406,277287.14,15112,149996,9209,2118,1554.48,41.28
CMP2852,Black Friday Promo,2026-01-20,2026-02-24,Influencer,12443.38,226,24,2646.97,1809,247450,4220,2500,-78.73,518.47
CMP2853,Social Media Hype,2025-09-15,2025-09-28,Email,2400.99,1973,437,69113.27,6712,148380,261,130,2778.53,5.49
CMP2854,Summer Sale Blast,2025-06-15,2025-07-10,Email,1347.69,4458,343,186295.52,15783,182549,1203,1259,13723.32,3.93
CMP2855,Lead Booster,2025-09-05,2025-09-14,Email,6117.62,294,19,11079.79,2817,157855,8221,1326,81.11,321.98
CMP2856,New Product Launch,2026-04-02,2026-05-13,Event,12693.0,772,228,40824.93,3661,75798,2318,1225,221.63,55.67
CMP2857,Event Outreach,2025-05-17,2025-06-14,Influencer,6112.22,2188,228,86725.99,16304,115761,7089,1763,1318.9,26.81
CMP2858,Flash Sale Campaign,2025-07-03,2025-07-26,Event,12379.4,1279,63,19493.04,4566,79499,8848,549,57.46,196.5
CMP2859,Event Outreach,2025-05-14,2025-05-26,Event,35331.92,19,3,1218.72,122,37244,9469,1374,-96.55,11777.31
CMP2860,Black Friday Promo,2025-07-29,2025-08-23,Social Media,6025.06,3996,273,60014.62,23142,467020,1288,2699,896.08,22.07
CMP2861,Mega Discount Drive,2026-01-13,2026-02-09,Event,11168.12,718,66,25589.78,4164,11793,5828,264,129.13,169.21
CMP2862,Mega Discount Drive,2025-12-12,2025-12-24,Influencer,24319.96,5904,1583,835483.29,22857,96867,9779,822,3335.38,15.36
CMP2863,Holiday Campaign,2026-01-14,2026-02-02,Influencer,14192.44,4786,1384,377161.47,20547,119550,7449,1183,2557.48,10.25
CMP2864,Holiday Campaign,2026-03-19,2026-03-26,Email,4453.68,3572,718,402201.67,15046,16729,5264,279,8930.77,6.2
CMP2865,Event Outreach,2025-05-14,2025-06-20,Event,20818.17,821,281,171147.52,3960,14344,5953,377,722.11,74.09
CMP2866,Black Friday Promo,2025-09-11,2025-09-28,Email,1549.2,1282,143,17945.39,13067,102189,5900,2094,1058.36,10.83
CMP2867,Summer Sale Blast,2025-11-04,2025-12-03,Social Media,11475.96,1205,358,188076.8,9254,473499,6529,2750,1538.88,32.06
CMP2868,Email Re-engagement,2025-09-16,2025-10-31,Social Media,13983.73,7848,82,19057.99,45376,74584,306,2946,36.29,170.53
CMP2869,Referral Push,2025-10-22,2025-11-17,Social Media,9014.49,5931,1929,333252.14,52882,59633,1434,2220,3596.85,4.67
CMP2870,Summer Sale Blast,2025-08-27,2025-10-10,Event,23927.22,46,6,2543.42,426,26013,4666,2583,-89.37,3987.87
CMP2871,Lead Booster,2025-05-22,2025-06-26,Social Media,3970.17,2690,371,117579.05,13318,218661,7265,2915,2861.56,10.7
CMP2872,Flash Sale Campaign,2025-08-25,2025-09-14,Influencer,11850.92,966,317,117423.81,9660,238902,4419,94,890.84,37.38
CMP2873,Holiday Campaign,2026-01-26,2026-02-05,Event,27957.43,798,271,28573.23,4674,71268,2024,2465,2.2,103.16
CMP2874,Lead Booster,2026-03-22,2026-04-03,Email,7059.57,350,106,34097.5,3510,30672,1742,404,383.0,66.6
CMP2875,Email Re-engagement,2026-02-11,2026-03-07,Email,4926.14,1460,156,23258.32,5841,99891,6707,142,372.14,31.58
CMP2876,Referral Push,2025-12-30,2026-01-16,Influencer,5361.79,6986,1273,388624.3,31827,138431,4663,1223,7148.03,4.21
CMP2877,Black Friday Promo,2025-06-10,2025-07-21,Influencer,23370.68,1003,50,6276.29,6238,123120,9476,1398,-73.14,467.41
CMP2878,Lead Booster,2025-09-13,2025-10-26,Email,3948.57,3951,285,66656.44,13197,137380,9540,1549,1588.12,13.85
CMP2879,Event Outreach,2025-05-13,2025-06-12,Influencer,24524.46,1791,44,25697.4,26189,92282,7446,34,4.78,557.37
CMP2880,Mega Discount Drive,2025-11-26,2026-01-05,Event,9082.0,362,56,33271.04,3322,11793,6177,190,266.34,162.18
CMP2881,New Product Launch,2026-02-07,2026-02-19,Event,18437.22,898,30,3214.71,4564,6050,2037,685,-82.56,614.57
CMP2882,Summer Sale Blast,2025-09-10,2025-09-18,Influencer,12296.73,2450,613,223893.46,18189,32218,6178,2338,1720.76,20.06
CMP2883,Black Friday Promo,2026-03-13,2026-04-12,Influencer,22149.36,1614,370,39463.72,26717,117870,7693,1438,78.17,59.86
CMP2884,Event Outreach,2026-01-19,2026-02-13,Email,2804.53,5715,251,106734.95,19850,81658,4712,2850,3705.81,11.17
CMP2885,Referral Push,2025-10-27,2025-11-17,Social Media,3616.62,8434,2191,647821.03,44328,58540,5840,2178,17812.33,1.65
CMP2886,Mega Discount Drive,2025-10-04,2025-10-29,Email,3786.96,1504,332,57314.15,5641,116468,8182,2535,1413.46,11.41
CMP2887,Black Friday Promo,2025-06-07,2025-07-04,Event,23335.11,260,42,17467.45,3445,35767,599,1843,-25.15,555.6
CMP2888,Summer Sale Blast,2025-10-10,2025-11-14,Influencer,20155.39,169,24,7365.67,2050,232915,6082,121,-63.46,839.81
CMP2889,Festive Bonanza,2025-11-19,2025-12-08,Social Media,2882.07,10999,3677,2138386.01,47524,170795,5277,1743,74096.19,0.78
CMP2890,Summer Sale Blast,2025-11-05,2025-12-15,Event,31599.51,109,13,5801.29,1156,53944,5139,1821,-81.64,2430.73
CMP2891,Flash Sale Campaign,2025-09-24,2025-10-04,Event,48651.05,137,39,26998.09,1851,52889,7760,2400,-44.51,1247.46
CMP2892,Summer Sale Blast,2025-10-22,2025-11-27,Social Media,9444.7,1974,648,265382.31,8239,435529,7222,1240,2709.85,14.58
CMP2893,Social Media Hype,2025-12-05,2026-01-18,Influencer,13593.7,1707,157,71671.97,9064,223603,4422,2579,427.24,86.58
CMP2894,Brand Awareness Drive,2026-02-22,2026-03-30,Event,30518.36,701,32,7378.89,3165,5906,7935,1951,-75.82,953.7
CMP2895,Customer Retention Program,2025-06-26,2025-08-06,Email,2710.52,722,59,20540.36,3785,11567,4063,898,657.8,45.94
CMP2896,Mega Discount Drive,2025-07-24,2025-09-07,Event,16146.16,348,106,11103.42,1823,22466,9286,556,-31.23,152.32
CMP2897,Email Re-engagement,2025-09-11,2025-09-28,Event,47195.17,649,142,25916.35,3180,65317,7856,979,-45.09,332.36
CMP2898,Flash Sale Campaign,2025-08-01,2025-08-22,Email,5561.94,545,48,11320.54,4978,22251,102,277,103.54,115.87
CMP2899,Influencer Buzz,2026-03-23,2026-04-11,Influencer,20222.91,4170,309,119483.9,34833,111848,1256,2486,490.83,65.45
CMP2900,Flash Sale Campaign,2026-02-04,2026-02-20,Social Media,12396.04,6302,1927,475221.29,24718,303373,5704,529,3733.65,6.43
CMP2901,Event Outreach,2025-11-27,2025-12-07,Event,20915.12,67,22,1811.56,668,79500,6544,1174,-91.34,950.69
CMP2902,Mega Discount Drive,2025-08-29,2025-09-14,Influencer,20469.14,3025,567,122116.63,10866,246752,1335,1706,496.59,36.1
CMP2903,Event Outreach,2026-01-26,2026-02-04,Event,24277.79,229,7,787.24,4016,44156,6300,151,-96.76,3468.26
CMP2904,Email Re-engagement,2026-03-22,2026-04-18,Influencer,17478.1,2047,116,55331.32,9865,179507,4974,2991,216.58,150.67
CMP2905,Summer Sale Blast,2025-07-18,2025-08-25,Email,1129.52,2479,676,233474.94,14732,179870,6985,574,20570.28,1.67
CMP2906,Email Re-engagement,2026-02-27,2026-03-06,Event,42707.48,47,7,3434.64,427,6807,5946,2608,-91.96,6101.07
CMP2907,Social Media Hype,2025-12-04,2025-12-27,Event,38343.93,777,101,44787.71,4799,42057,1811,2151,16.81,379.64
CMP2908,Event Outreach,2025-08-31,2025-10-14,Event,39188.15,618,20,10355.21,2375,75999,7100,150,-73.58,1959.41
CMP2909,Flash Sale Campaign,2026-03-25,2026-04-21,Email,1099.44,625,102,26916.91,7300,83949,2189,549,2348.24,10.78
CMP2910,Lead Booster,2025-09-02,2025-10-16,Email,7252.32,359,93,61326.75,4784,36589,8843,2676,745.62,77.98
CMP2911,Festive Bonanza,2025-07-04,2025-08-01,Email,4936.69,899,33,11579.74,7970,98980,2776,573,134.56,149.6
CMP2912,Event Outreach,2025-08-18,2025-10-01,Email,7573.33,1580,517,168836.09,6156,88688,7654,2074,2129.35,14.65
CMP2913,Lead Booster,2026-01-18,2026-01-29,Influencer,23179.87,2346,553,64060.25,14436,87511,9056,1198,176.36,41.92
CMP2914,Festive Bonanza,2025-11-26,2026-01-05,Social Media,6997.46,5091,1331,411875.67,50925,90388,5112,1925,5786.07,5.26
CMP2915,Lead Booster,2026-03-02,2026-04-16,Email,3739.91,1991,497,214589.09,11135,188113,6437,799,5637.81,7.52
CMP2916,Event Outreach,2026-02-13,2026-03-07,Social Media,13132.11,2846,445,267193.41,32148,499881,1072,2360,1934.66,29.51
CMP2917,Event Outreach,2025-07-23,2025-08-25,Social Media,6994.48,260,34,18160.15,3485,119420,8399,1674,159.64,205.72
CMP2918,Referral Push,2025-10-28,2025-12-05,Event,20866.37,571,198,73569.15,4143,51985,4599,33,252.57,105.39
CMP2919,Summer Sale Blast,2025-06-07,2025-07-08,Event,21515.87,1174,15,4758.32,4449,59385,4283,1341,-77.88,1434.39
CMP2920,Festive Bonanza,2025-07-29,2025-08-16,Email,7031.02,667,145,38219.94,2751,78160,2454,836,443.59,48.49
CMP2921,Mega Discount Drive,2026-02-06,2026-03-11,Event,7730.51,690,212,76454.38,2707,35589,4116,1682,889.0,36.46
CMP2922,Mega Discount Drive,2025-06-04,2025-06-30,Email,2077.18,3645,137,73078.49,17299,65616,8956,2514,3418.16,15.16
CMP2923,Lead Booster,2026-02-09,2026-03-02,Social Media,14780.55,5021,492,43055.86,21217,457297,7198,2623,191.3,30.04
CMP2924,Festive Bonanza,2026-03-18,2026-04-24,Event,44324.28,313,43,10604.24,1205,68829,3536,1495,-76.08,1030.8
CMP2925,Influencer Buzz,2026-03-20,2026-04-13,Social Media,5884.71,3379,916,465884.01,33411,72144,5001,2096,7816.86,6.42
CMP2926,Summer Sale Blast,2026-03-01,2026-03-28,Event,34529.45,540,19,11278.4,4794,34199,9086,194,-67.34,1817.34
CMP2927,New Product Launch,2025-12-19,2025-12-26,Influencer,19344.54,1623,501,289020.43,18712,151583,1574,1459,1394.07,38.61
CMP2928,Event Outreach,2026-02-07,2026-03-24,Influencer,11642.47,359,107,23642.91,2150,166992,9332,1812,103.07,108.81
CMP2929,Brand Awareness Drive,2026-01-02,2026-02-08,Email,4728.13,2505,841,228274.98,12380,130658,8512,1752,4728.02,5.62
CMP2930,Lead Booster,2025-09-25,2025-11-04,Influencer,9029.33,2458,325,202069.08,9463,282595,8526,1142,2137.92,27.78
CMP2931,Festive Bonanza,2026-02-28,2026-04-02,Influencer,9893.85,3522,589,178801.9,12030,135229,9088,1553,1707.2,16.8
CMP2932,Lead Booster,2026-03-26,2026-04-19,Influencer,14184.93,5688,552,195927.21,20171,271954,140,1582,1281.23,25.7
CMP2933,Influencer Buzz,2025-08-13,2025-09-26,Influencer,18144.06,1852,536,308147.47,25348,65325,1579,1929,1598.34,33.85
CMP2934,Holiday Campaign,2026-01-23,2026-02-08,Email,6452.58,3155,663,278613.03,12355,110003,483,1731,4217.85,9.73
CMP2935,Event Outreach,2025-07-29,2025-08-20,Influencer,14203.36,3291,224,149278.23,15422,95713,541,630,951.01,63.41
CMP2936,Event Outreach,2025-08-07,2025-08-28,Event,36210.32,89,25,6903.56,394,12420,4568,2936,-80.93,1448.41
CMP2937,Holiday Campaign,2026-03-29,2026-05-03,Social Media,10724.28,5399,1862,960839.49,21387,339506,1256,2578,8859.48,5.76
CMP2938,Customer Retention Program,2025-12-25,2026-01-27,Event,20500.29,898,311,129898.65,4960,31545,751,1863,533.64,65.92
CMP2939,Lead Booster,2025-08-27,2025-10-02,Social Media,6585.65,4164,202,62447.94,23998,83974,6499,696,848.24,32.6
CMP2940,Influencer Buzz,2026-02-17,2026-03-09,Email,4853.46,1415,52,4704.67,13968,126206,7947,1642,-3.07,93.34
CMP2941,Festive Bonanza,2025-07-28,2025-08-19,Event,36294.13,294,82,38692.65,1038,28646,5567,371,6.61,442.61
CMP2942,Holiday Campaign,2026-02-15,2026-02-28,Influencer,23567.97,6901,280,163967.21,26360,294199,535,2667,595.72,84.17
CMP2943,Social Media Hype,2026-01-17,2026-01-24,Event,23685.03,66,14,7884.63,1070,9803,9758,2282,-66.71,1691.79
CMP2944,New Product Launch,2025-11-26,2026-01-07,Influencer,9478.07,6377,1430,155378.8,29616,288110,5280,191,1539.35,6.63
CMP2945,Influencer Buzz,2026-01-18,2026-02-14,Event,28974.4,1068,327,64885.15,4348,59233,5905,2838,123.94,88.61
CMP2946,Black Friday Promo,2025-05-18,2025-06-25,Event,17153.4,389,93,13214.65,1499,18311,5494,1403,-22.96,184.45
CMP2947,Brand Awareness Drive,2025-06-02,2025-06-29,Event,36073.12,247,14,6358.42,3028,9290,3747,2125,-82.37,2576.65
CMP2948,Referral Push,2025-10-02,2025-10-25,Social Media,6045.34,3910,1333,361659.75,38218,316915,8019,220,5882.46,4.54
CMP2949,Brand Awareness Drive,2025-07-03,2025-07-19,Influencer,24555.54,420,84,23609.51,4225,189189,6547,2196,-3.85,292.33
CMP2950,Flash Sale Campaign,2025-06-19,2025-06-28,Event,44768.68,692,214,101877.25,3756,64026,5057,2580,127.56,209.2
CMP2951,Referral Push,2025-11-10,2025-12-14,Email,2843.83,4880,185,41399.22,19325,134001,7034,2982,1355.76,15.37
CMP2952,Social Media Hype,2025-12-16,2026-01-11,Social Media,2863.12,2404,441,173639.25,11828,164257,3512,497,5964.69,6.49
CMP2953,Email Re-engagement,2026-03-06,2026-04-13,Email,4171.04,1148,120,81152.85,5326,51986,3514,2920,1845.63,34.76
CMP2954,Summer Sale Blast,2025-07-20,2025-09-01,Social Media,6308.55,10604,2498,551050.22,49217,243089,2968,1239,8634.97,2.53
CMP2955,Festive Bonanza,2025-11-20,2025-12-20,Social Media,9149.87,5840,637,204615.82,51422,378638,7744,859,2136.27,14.36
CMP2956,Referral Push,2025-10-08,2025-11-08,Event,37487.82,358,50,15058.83,1547,55957,4743,2673,-59.83,749.76
CMP2957,Festive Bonanza,2026-03-29,2026-05-06,Email,6185.07,666,114,76146.17,4265,169844,2812,325,1131.13,54.26
CMP2958,Holiday Campaign,2025-06-29,2025-07-31,Social Media,10391.9,1014,278,137315.52,9480,200302,6434,2873,1221.37,37.38
CMP2959,Event Outreach,2025-06-10,2025-07-24,Email,6721.09,4157,507,80940.58,16453,63318,2154,2205,1104.28,13.26
CMP2960,Influencer Buzz,2025-10-06,2025-10-28,Influencer,20413.01,1707,517,340367.26,10932,35032,584,2365,1567.4,39.48
CMP2961,Lead Booster,2026-04-07,2026-05-21,Event,37404.45,199,17,6205.02,1054,29532,9926,1556,-83.41,2200.26
CMP2962,Influencer Buzz,2025-12-09,2026-01-12,Social Media,2019.44,7713,825,551991.44,51929,214336,625,560,27233.89,2.45
CMP2963,Customer Retention Program,2025-07-16,2025-07-31,Influencer,10373.3,1578,152,52059.02,5742,40771,3716,1734,401.86,68.25
CMP2964,Black Friday Promo,2025-11-11,2025-11-19,Social Media,8166.59,2943,229,133927.57,43256,287156,2070,1133,1539.94,35.66
CMP2965,Referral Push,2025-05-25,2025-06-11,Influencer,9906.26,839,253,88361.32,5106,203742,5132,583,791.97,39.16
CMP2966,Social Media Hype,2025-11-20,2025-11-30,Social Media,9144.61,8347,278,151585.51,35087,179149,6348,2518,1557.65,32.89
CMP2967,Brand Awareness Drive,2025-10-30,2025-11-28,Influencer,17787.18,4280,1334,353711.37,29748,274786,836,117,1888.57,13.33
CMP2968,Mega Discount Drive,2026-02-16,2026-03-15,Social Media,14646.44,7420,373,78008.28,55532,439520,4541,1191,432.61,39.27
CMP2969,Event Outreach,2025-09-19,2025-10-31,Event,27687.78,1240,35,8034.05,4469,28667,3924,280,-70.98,791.08
CMP2970,Referral Push,2025-11-12,2025-12-06,Event,38442.25,700,86,14814.92,3162,15969,1620,478,-61.46,447.0
CMP2971,Referral Push,2026-03-09,2026-04-14,Event,32354.75,121,1,279.78,1850,46525,4095,1815,-99.14,32354.75
CMP2972,Black Friday Promo,2025-12-20,2026-01-23,Social Media,8679.83,8879,124,63483.08,48768,77141,7971,1006,631.39,70.0
CMP2973,Festive Bonanza,2025-10-18,2025-11-07,Social Media,6219.44,2079,382,180078.83,19395,84038,342,2000,2795.42,16.28
CMP2974,Customer Retention Program,2026-02-16,2026-02-27,Event,11184.67,571,72,26032.88,4396,58135,966,1675,132.76,155.34
CMP2975,Brand Awareness Drive,2026-02-16,2026-02-23,Influencer,22274.5,4783,1247,303310.71,17016,123768,3314,60,1261.69,17.86
CMP2976,Influencer Buzz,2025-05-29,2025-06-08,Influencer,8904.75,5355,735,488242.98,33912,117003,409,2775,5382.95,12.12
CMP2977,Email Re-engagement,2025-07-21,2025-08-07,Email,6186.3,2465,95,9759.76,9978,35123,5261,318,57.76,65.12
CMP2978,Referral Push,2025-10-22,2025-12-05,Influencer,5381.87,7872,754,126070.84,28814,230656,2323,569,2242.51,7.14
CMP2979,Referral Push,2025-05-31,2025-06-09,Email,2624.75,458,39,6501.29,4775,163906,551,401,147.69,67.3
CMP2980,Brand Awareness Drive,2026-03-22,2026-03-31,Social Media,3480.33,3630,351,69959.47,19778,158912,2955,1499,1910.14,9.92
CMP2981,New Product Launch,2026-01-31,2026-03-03,Social Media,12355.89,4417,491,164615.94,18942,133007,4741,1375,1232.29,25.16
CMP2982,New Product Launch,2025-08-30,2025-09-25,Influencer,15011.95,4153,85,33782.34,20526,176448,7135,801,125.04,176.61
CMP2983,Referral Push,2025-08-09,2025-08-19,Email,2732.62,3303,1015,497715.43,16017,128965,9113,2619,18113.85,2.69
CMP2984,Brand Awareness Drive,2025-11-12,2025-11-30,Event,42706.23,883,52,36312.27,3415,51689,6723,1529,-14.97,821.27
CMP2985,Social Media Hype,2025-10-29,2025-12-11,Social Media,5477.64,8286,1228,585191.33,28564,450572,1092,2547,10583.27,4.46
CMP2986,Event Outreach,2025-12-11,2026-01-13,Email,1736.58,1321,210,65087.29,12606,133923,4827,1818,3648.02,8.27
